Bisbee,is located in,United States of America
Bischofszell,is located in,Switzerland
Bischwiller,is located in,France
Bishapur,is located in,Iran
Bishkek,is located in,Kyrgyzstan
Bishop Auckland,is located in,United Kingdom
Bishops Stortford,is located in,United Kingdom
Bishwanath Upazila,is located in,Bangladesh
Bismarck,is located in,United States of America
Bisperode,is located in,Germany
Bissau,is located in,Guinea-Bissau
Bistrița,is located in,Romania
Bithoor,is located in,India
Bitola,is located in,Republic of Macedonia
Bizerte,is located in,Tunisia
Bjälbo,is located in,Sweden
Bjelovar,is located in,Croatia
Blackburn,is located in,United Kingdom
Blackheath,is located in,Australia
Blackheath,is located in,United Kingdom
Black Hills,is located in,United States of America
Blackpool,is located in,United Kingdom
Blacksburg,is located in,United States of America
Black Sea,is located in,Turkey
Blacktown,is located in,Australia
Bladensburg,is located in,United States of America
Blaenavon,is located in,United Kingdom
Blagoevgrad,is located in,Bulgaria
Blainville-Crevon,is located in,France
Blair County,is located in,United States of America
Blankenburg,is located in,Germany
Blankenese,is located in,Germany
Blantyre,is located in,Malawi
Blantyre, South Lanarkshire,is located in,United Kingdom
Blatná,is located in,Czech Republic
Blaubeuren,is located in,Germany
Blaye,is located in,France
Blayney,is located in,Australia
Bled,is located in,Slovenia
Blenheim Palace,is located in,United Kingdom
Blickling Hall,is located in,United Kingdom
Blidö,is located in,Sweden
Bloemfontein,is located in,South Africa
Blois,is located in,France
Błonie,is located in,Poland
Bloomfield Hills,is located in,United States of America
Bloomfield Township,is located in,United States of America
Bloomingburg,is located in,United States of America
Blooming Grove, Ohio,is located in,United States of America
Bloomington,is located in,United States of America
Bloomsburg,is located in,United States of America
Bloomsbury,is located in,United Kingdom
Bludenz,is located in,Austria
Blue Bell,is located in,United States of America
Blue Earth,is located in,United States of America
Blumenau,is located in,Brazil
Blurton,is located in,United Kingdom
Bnei Brak,is located in,Israel
Boardman,is located in,United States of America
Bobangui,is located in,Central African Republic
Bobigny,is located in,France
Bobo Dioulasso,is located in,Burkina Faso
Boca Raton,is located in,United States of America
Bochum,is located in,Germany
Bodenwerder,is located in,Germany
Bodio,is located in,Switzerland
Bodø,is located in,Norway
Boekhoute,is located in,Belgium
Boën-sur-Lignon,is located in,France
Bogotá,is located in,Colombia
Bogra District,is located in,Bangladesh
Bohemia,is located in,United States of America
bois de Boulogne,is located in,France
Boise,is located in,United States of America
Bo,is located in,Sierra Leone
Bolekhiv,is located in,Ukraine
Bolhrad,is located in,Ukraine
Bolivia,is located in,South America
Bollebygd,is located in,Sweden
Bollnäs,is located in,Sweden
Bologna,is located in,Italy
Bolshaya Tes,is located in,Russia
Bolshoye Maslennikovo,is located in,Russia
Bolshoy Moskvoretsky Bridge,is located in,Russia
Bolsøy,is located in,Norway
Bolton,is located in,United Kingdom
Bolton,is located in,United States of America
Bolu,is located in,Turkey
Bolvadin,is located in,Turkey
Bolzano,is located in,Italy
Bombay Presidency,is located in,British Raj
Bømlo,is located in,Norway
Bongoville,is located in,Gabon
Bonham,is located in,United States of America
Bonneville County,is located in,United States of America
Bonnières-sur-Seine,is located in,France
Bonn,is located in,Germany
Bono, Italy,is located in,Italy
Bonyhád,is located in,Hungary
Boom,is located in,Belgium
Boone,is located in,United States of America
Boonsboro,is located in,United States of America
Boonton,is located in,United States of America
Boonville,is located in,United States of America
Booterstown,is located in,Ireland
Bootle,is located in,United Kingdom
Boppard,is located in,Germany
Borås,is located in,Sweden
Boratyn, Lviv Oblast,is located in,Ukraine
Bordeaux,is located in,France
Bordères,is located in,France
Bordertown,is located in,Australia
Borgo alla Collina,is located in,Italy
Borgo Val di Taro,is located in,Italy
Borgo Valsugana,is located in,Italy
Borjomi,is located in,Georgia
Borlang,is located in,Nepal
Borna,is located in,Germany
Boronia,is located in,Australia
Borów, Łowicz County,is located in,Poland
Bort-les-Orgues,is located in,France
Borysivka,is located in,Ukraine
Borzești,is located in,Romania
Bosansko Grahovo,is located in,Bosnia and Herzegovina
Boscawen,is located in,United States of America
Boskoop,is located in,Netherlands
Bosnia and Herzegovina,is located in,Europe
Bossier City,is located in,United States of America
Boston,is located in,United Kingdom
Boston,is located in,United States of America
Botafogo,is located in,Brazil
Bothmar Castle,is located in,Switzerland
Botne,is located in,Norway
Botoșani,is located in,Romania
Botswana,is located in,Africa
Bottrop,is located in,Germany
Bouaké,is located in,Ivory Coast
Bouchain,is located in,France
Bouches-du-Rhône,is located in,France
Bougival,is located in,France
Bou Ismaïl,is located in,Algeria
Boulder,is located in,United States of America
Boulogne-Billancourt,is located in,France
Boulogne,is located in,France
Boulogne-sur-Mer,is located in,France
Bourbon County,is located in,United States of America
Bourg-en-Bresse,is located in,France
Bourges,is located in,France
Bournemouth,is located in,United Kingdom
Bournville,is located in,United Kingdom
Boussay,is located in,France
Boussu,is located in,Belgium
Boutigny-sur-Essonne,is located in,France
Bouxwiller,is located in,France
Bowie County,is located in,United States of America
Bowling Green,is located in,United States of America
Bowral,is located in,Australia
Boyle Heights,is located in,United States of America
Boyle,is located in,Ireland
Boynton Beach,is located in,United States of America
Bozeman,is located in,United States of America
Bozhou,is located in,Peoples Republic of China
Bracciano,is located in,Italy
Bracken County,is located in,United States of America
Brackenheim,is located in,Germany
Bracon Ash,is located in,United Kingdom
Bradenton,is located in,United States of America
Bradford,is located in,United Kingdom
Bradford,is located in,United States of America
Bradina,is located in,Bosnia and Herzegovina
Bragny-sur-Saône,is located in,France
Brăila,is located in,Romania
Braine-lAlleud,is located in,Belgium
Brainerd,is located in,United States of America
Braintree,is located in,United States of America
Bra,is located in,Italy
Brampton,is located in,Canada
Brandenburg an der Havel,is located in,Germany
Brandenburg,is located in,Germany
Brand-Erbisdorf,is located in,Germany
Brandfort,is located in,South Africa
Brandon,is located in,United States of America
Brandval,is located in,Norway
Brantford,is located in,Canada
Brantridge Park,is located in,United Kingdom
Brasília,is located in,Brazil
Brașov,is located in,Romania
Bratislava,is located in,Slovakia
Brattleboro,is located in,United States of America
Brazil,is located in,Brazil
Brazil,is located in,South America
Brazil,is located in,United States of America
Brdów,is located in,Poland
Breared,is located in,Sweden
Brecon,is located in,United Kingdom
Breda,is located in,Netherlands
Bredenbek,is located in,Germany
Bregenz,is located in,Austria
Bremen,is located in,Germany
Bremerton,is located in,United States of America
Bremgarten,is located in,Switzerland
Brennberg,is located in,Germany
Brentford,is located in,United Kingdom
Brentwood,is located in,United Kingdom
Brentwood,is located in,United States of America
Brescello,is located in,Italy
Brescia,is located in,Italy
Bresso,is located in,Italy
Brest,is located in,Belarus
Brest,is located in,France
Breukelen,is located in,Netherlands
Brewer,is located in,United States of America
Brewster,is located in,United States of America
Brežice,is located in,Slovenia
Brezno,is located in,Slovakia
Bridgend,is located in,United Kingdom
Bridgeport,is located in,United States of America
Bridgeton,is located in,United States of America
Bridgetown,is located in,Barbados
Bridgeville,is located in,United States of America
Bridgewater,is located in,United States of America
Bridlington,is located in,United Kingdom
Bridport,is located in,United Kingdom
Brielle,is located in,Netherlands
Brienne-le-Château,is located in,France
Brigg,is located in,United Kingdom
Brighton,is located in,Australia
Brighton,is located in,United Kingdom
Brighton,is located in,United States of America
Brightwell-cum-Sotwell,is located in,United Kingdom
Brightwood,is located in,United States of America
Brigittenau,is located in,Austria
Brilon,is located in,Germany
Brimfield,is located in,United States of America
Brindisi,is located in,Italy
Brisbane,is located in,Australia
Bristol County,is located in,United States of America
Bristol,is located in,United Kingdom
Bristol,is located in,United States of America
Bristolville, Ohio,is located in,United States of America
British Columbia,is located in,Canada
British Hong Kong,is located in,United Kingdom
Brittany,is located in,France
Brive-la-Gaillarde,is located in,France
Brixen im Thale,is located in,Austria
Brixen,is located in,Italy
Brixton,is located in,United Kingdom
Brno,is located in,Czech Republic
Broadlands,is located in,United Kingdom
Broadstairs,is located in,United Kingdom
Broc,is located in,France
Brockton,is located in,United States of America
Brodek u Prostějova,is located in,Czech Republic
Brody,is located in,Ukraine
Brogueira,is located in,Portugal
Broken Arrow,is located in,United States of America
Broken Hill,is located in,Australia
Bromley,is located in,United Kingdom
Bromley,is located in,United States of America
Bromma Parish,is located in,Sweden
Brompton,is located in,United Kingdom
Bromsgrove,is located in,United Kingdom
Bronxville,is located in,United States of America
Brookhaven,is located in,United States of America
Brookline,is located in,United States of America
Brooklyn,is located in,United States of America
Brookneal,is located in,United States of America
Brooksville,is located in,United States of America
Brookville,is located in,United States of America
Broomfield,is located in,United Kingdom
Broomhill and Sharrow Vale,is located in,United Kingdom
Broseley,is located in,United Kingdom
Brownfield,is located in,United States of America
Brownsville,is located in,United States of America
Brownville,is located in,United States of America
Bruchsal,is located in,Germany
Bruck an der Mur,is located in,Austria
Bruges,is located in,Belgium
Bruges,is located in,France
Brugg,is located in,Switzerland
Brunate,is located in,Italy
Bruneck,is located in,Italy
Brunei,is located in,Asia
Brunswick County,is located in,United States of America
Brunswick,is located in,Germany
Brunswick,is located in,United States of America
Brunswick, Missouri,is located in,United States of America
Bruntál,is located in,Czech Republic
Brussels-Capital Region,is located in,Belgium
Brussels,is located in,Belgium
Bryan,is located in,United States of America
Bryans Road,is located in,United States of America
Bryn Mawr,is located in,United States of America
Bryson City,is located in,United States of America
Bry-sur-Marne,is located in,France
Brzeg,is located in,Poland
Buchanans Birthplace State Park,is located in,United States of America
Bucharest,is located in,Romania
Buchenwald concentration camp,is located in,Germany
